condition_family,condition,icd_10_cm_code,icd_10_cm_description,condition_column_name
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S065X6A,"Traumatic subdural hemorrhage with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S065X7A,"Traumatic subdural hemorrhage with loss of consciousness of any duration with death due to brain injury before regaining consciousness, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S065X8A,"Traumatic subdural hemorrhage with loss of consciousness of any duration with death due to other cause before regaining consciousness, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S065X9A,"Traumatic subdural hemorrhage with loss of consciousness of unspecified duration, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S066X0A,"Traumatic subarachnoid hemorrhage without loss of consciousness, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S066X1A,"Traumatic subarachnoid hemorrhage with loss of consciousness of 30 minutes or less, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S066X2A,"Traumatic subarachnoid hemorrhage with loss of consciousness of 31 minutes to 59 minutes, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S066X3A,"Traumatic subarachnoid hemorrhage with loss of consciousness of 1 hour to 5 hours 59 minutes, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S066X4A,"Traumatic subarachnoid hemorrhage with loss of consciousness of 6 hours to 24 hours, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S066X5A,"Traumatic subarachnoid hemorrhage with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S066X6A,"Traumatic subarachnoid hemorrhage with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S066X7A,"Traumatic subarachnoid hemorrhage with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S066X8A,"Traumatic subarachnoid hemorrhage with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S066X9A,"Traumatic subarachnoid hemorrhage with loss of consciousness of unspecified duration, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S06810A,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified without loss of consciousness, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S06811A,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 30 minutes or less, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S06812A,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 31 minutes to 59 minutes, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S06813A,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 1 hour to 5 hours 59 minutes, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S06814A,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 6 hours to 24 hours, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S06815A,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S06816A,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S06817A,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S06818A,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S06819A,"Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of unspecified duration, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S06820A,"Injury of left internal carotid artery, intracranial portion, not elsewhere classified without loss of consciousness, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S06821A,"Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 30 minutes or less, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S06822A,"Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 31 minutes to 59 minutes, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S06823A,"Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 1 hour to 5 hours 59 minutes, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S06824A,"Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 6 hours to 24 hours, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S06825A,"Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S06826A,"Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S06827A,"Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S06828A,"Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S06829A,"Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of unspecified duration, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S06890A,"Other specified intracranial injury without loss of consciousness, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S06891A,"Other specified intracranial injury with loss of consciousness of 30 minutes or less, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S06892A,"Other specified intracranial injury with loss of consciousness of 31 minutes to 59 minutes, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S06893A,"Other specified intracranial injury with loss of consciousness of 1 hour to 5 hours 59 minutes, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S06894A,"Other specified intracranial injury with loss of consciousness of 6 hours to 24 hours, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S06895A,"Other specified intracranial injury with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S06896A,"Other specified intracranial injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S06897A,"Other specified intracranial injury with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S06898A,"Other specified intracranial injury with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S06899A,"Other specified intracranial injury with loss of consciousness of unspecified duration, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S069X0A,"Unspecified intracranial injury without loss of consciousness, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S069X1A,"Unspecified intracranial injury with loss of consciousness of 30 minutes or less, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S069X2A,"Unspecified intracranial injury with loss of consciousness of 31 minutes to 59 minutes, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S069X3A,"Unspecified intracranial injury with loss of consciousness of 1 hour to 5 hours 59 minutes, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S069X4A,"Unspecified intracranial injury with loss of consciousness of 6 hours to 24 hours, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S069X5A,"Unspecified intracranial injury with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S069X6A,"Unspecified intracranial injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S069X7A,"Unspecified intracranial injury with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S069X8A,"Unspecified intracranial injury with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S069X9A,"Unspecified intracranial injury with loss of consciousness of unspecified duration, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S06A0XA,"Traumatic brain compression without herniation, initial encounter",stroke
Cardiovascular Disease,Stroke / Transient Ischemic Attack,S06A1XA,"Traumatic brain compression with herniation, initial encounter",stroke
Neuro-degenerative Disease,Alzheimer’s Disease,G300,Alzheimer's disease with early onset,alzheimers_disease
Neuro-degenerative Disease,Alzheimer’s Disease,G301,Alzheimer's disease with late onset,alzheimers_disease
Neuro-degenerative Disease,Alzheimer’s Disease,G308,Other Alzheimer's disease,alzheimers_disease
Neuro-degenerative Disease,Alzheimer’s Disease,G309,"Alzheimer's disease, unspecified",alzheimers_disease
Neuro-degenerative Disease,Parkinson's Disease,G20,Parkinson's disease,parkinsons_disease
Neuro-degenerative Disease,Parkinson's Disease,G2111,Neuroleptic induced parkinsonism,parkinsons_disease
Neuro-degenerative Disease,Parkinson's Disease,G2119,Other drug induced secondary parkinsonism,parkinsons_disease
